run, id, cycles, Branch mispredictions, Icache busy
1, 41, 185263, 193, 0 
1, 42, 185263, 193, 0 
1, 43, 184801, 39, 0 
1, 44, 185263, 193, 0 
1, 45, 185263, 193, 0 
1, 46, 185263, 193, 0 
1, 47, 184801, 39, 0 
1, 48, 185263, 193, 0 
1, 49, 185263, 193, 0 
2, 0, 472342, 123, 132 
2, 1, 190288, 263, 2 
2, 2, 185263, 193, 0 
2, 3, 185263, 193, 0 
2, 4, 185263, 193, 0 
2, 5, 184801, 39, 0 
2, 6, 185263, 193, 0 
2, 7, 185263, 193, 0 
2, 8, 185263, 193, 0 
2, 9, 184800, 39, 0 
2, 10, 185263, 193, 0 
2, 11, 185263, 193, 0 
2, 12, 185263, 193, 0 
2, 13, 184801, 39, 0 
2, 14, 185263, 193, 0 
2, 15, 185263, 193, 0 
2, 16, 185263, 193, 0 
2, 17, 184800, 39, 0 
2, 18, 185263, 193, 0 
2, 19, 185263, 193, 0 
2, 20, 185263, 193, 0 
2, 21, 184801, 39, 0 
2, 22, 185263, 193, 0 
2, 23, 185263, 193, 0 
2, 24, 185263, 193, 0 
2, 25, 184801, 39, 0 
2, 26, 185263, 193, 0 
2, 27, 185263, 193, 0 
2, 28, 185263, 193, 0 
2, 29, 184801, 39, 0 
2, 30, 185263, 193, 0 
2, 31, 185263, 193, 0 
2, 32, 185263, 193, 0 
2, 33, 184801, 39, 0 
2, 34, 185263, 193, 0 
2, 35, 185263, 193, 0 
2, 36, 185263, 193, 0 
2, 37, 184801, 39, 0 
2, 38, 185263, 193, 0 
2, 39, 185263, 193, 0 
2, 40, 185263, 193, 0 
2, 41, 184801, 39, 0 
2, 42, 185263, 193, 0 
2, 43, 185263, 193, 0 
2, 44, 185263, 193, 0 
2, 45, 184801, 39, 0 
2, 46, 185263, 193, 0 
2, 47, 185263, 193, 0 
2, 48, 185263, 193, 0 
2, 49, 184801, 39, 0 
3, 0, 472326, 118, 132 
3, 1, 192695, 263, 3 
3, 2, 185263, 193, 0 
3, 3, 185263, 193, 0 
3, 4, 185263, 193, 0 
