run, id, cycles, Branch mispredictions, Icache busy
12, 37, 74682, 8, 0 
12, 38, 74690, 10, 0 
12, 39, 74682, 8, 0 
12, 40, 74690, 10, 0 
12, 41, 74682, 8, 0 
12, 42, 74690, 10, 0 
12, 43, 74682, 8, 0 
12, 44, 74690, 10, 0 
12, 45, 74682, 8, 0 
12, 46, 74690, 10, 0 
12, 47, 74682, 8, 0 
12, 48, 74690, 10, 0 
12, 49, 74682, 8, 0 
13, 0, 286969, 24, 211540 
13, 1, 74716, 18, 0 
13, 2, 74696, 12, 0 
13, 3, 74689, 10, 0 
13, 4, 74693, 11, 0 
13, 5, 74689, 10, 0 
13, 6, 74693, 11, 0 
13, 7, 74689, 10, 0 
13, 8, 74693, 11, 0 
13, 9, 74689, 10, 0 
13, 10, 74693, 11, 0 
13, 11, 74689, 10, 0 
13, 12, 74693, 11, 0 
13, 13, 74689, 10, 0 
13, 14, 74693, 11, 0 
13, 15, 74689, 10, 0 
13, 16, 74693, 11, 0 
13, 17, 74689, 10, 0 
13, 18, 74693, 11, 0 
13, 19, 74689, 10, 0 
13, 20, 74693, 11, 0 
13, 21, 74689, 10, 0 
13, 22, 74693, 11, 0 
13, 23, 74689, 10, 0 
13, 24, 74693, 11, 0 
13, 25, 74689, 10, 0 
13, 26, 74693, 11, 0 
13, 27, 74689, 10, 0 
13, 28, 74693, 11, 0 
13, 29, 74689, 10, 0 
13, 30, 74693, 11, 0 
13, 31, 74689, 10, 0 
13, 32, 74693, 11, 0 
13, 33, 74689, 10, 0 
13, 34, 74693, 11, 0 
13, 35, 74689, 10, 0 
13, 36, 74693, 11, 0 
13, 37, 74689, 10, 0 
13, 38, 74693, 11, 0 
13, 39, 74689, 10, 0 
13, 40, 74693, 11, 0 
13, 41, 74689, 10, 0 
13, 42, 74693, 11, 0 
13, 43, 74689, 10, 0 
13, 44, 74693, 11, 0 
13, 45, 74689, 10, 0 
13, 46, 74693, 11, 0 
13, 47, 74689, 10, 0 
13, 48, 74693, 11, 0 
13, 49, 74689, 10, 0 
14, 0, 286972, 25, 211540 
14, 1, 74716, 18, 0 
14, 2, 74696, 12, 0 
14, 3, 74682, 8, 0 
14, 4, 74690, 10, 0 
14, 5, 74682, 8, 0 
14, 6, 74690, 10, 0 
14, 7, 74682, 8, 0 
14, 8, 74690, 10, 0 
14, 9, 74682, 8, 0 
14, 10, 74690, 10, 0 
14, 11, 74682, 8, 0 
14, 12, 74690, 10, 0 
14, 13, 74682, 8, 0 
14, 14, 74690, 10, 0 
14, 15, 74682, 8, 0 
14, 16, 74690, 10, 0 
14, 17, 74682, 8, 0 
14, 18, 74690, 10, 0 
14, 19, 74682, 8, 0 
14, 20, 74690, 10, 0 
14, 21, 74682, 8, 0 
14, 22, 74690, 10, 0 
14, 23, 74682, 8, 0 
14, 24, 74690, 10, 0 
14, 25, 74682, 8, 0 
14, 26, 74690, 10, 0 
14, 27, 74682, 8, 0 
14, 28, 74690, 10, 0 
14, 29, 74682, 8, 0 
14, 30, 74690, 10, 0 
14, 31, 74682, 8, 0 
14, 32, 74690, 10, 0 
14, 33, 74682, 8, 0 
14, 34, 74690, 10, 0 
14, 35, 74682, 8, 0 
14, 36, 74690, 10, 0 
14, 37, 74682, 8, 0 
14, 38, 74690, 10, 0 
14, 39, 74682, 8, 0 
14, 40, 74690, 10, 0 
14, 41, 74682, 8, 0 
14, 42, 74690, 10, 0 
14, 43, 74682, 8, 0 
14, 44, 74690, 10, 0 
14, 45, 74682, 8, 0 
14, 46, 74690, 10, 0 
14, 47, 74682, 8, 0 
14, 48, 74690, 10, 0 
14, 49, 74682, 8, 0 
15, 0, 286972, 25, 211540 
15, 1, 74716, 18, 0 
15, 2, 74693, 11, 0 
15, 3, 74683, 8, 0 
15, 4, 74690, 10, 0 
15, 5, 74682, 8, 0 
15, 6, 74690, 10, 0 
15, 7, 74682, 8, 0 
15, 8, 74690, 10, 0 
15, 9, 74682, 8, 0 
15, 10, 74690, 10, 0 
15, 11, 74682, 8, 0 
15, 12, 74690, 10, 0 
15, 13, 74682, 8, 0 
15, 14, 74690, 10, 0 
15, 15, 74682, 8, 0 
15, 16, 74690, 10, 0 
15, 17, 74682, 8, 0 
15, 18, 74690, 10, 0 
15, 19, 74682, 8, 0 
15, 20, 74690, 10, 0 
15, 21, 74682, 8, 0 
15, 22, 74690, 10, 0 
15, 23, 74682, 8, 0 
15, 24, 74690, 10, 0 
15, 25, 74682, 8, 0 
15, 26, 74690, 10, 0 
15, 27, 74682, 8, 0 
15, 28, 74690, 10, 0 
15, 29, 74682, 8, 0 
15, 30, 74690, 10, 0 
15, 31, 74682, 8, 0 
15, 32, 74690, 10, 0 
15, 33, 74682, 8, 0 
15, 34, 74690, 10, 0 
15, 35, 74682, 8, 0 
15, 36, 74690, 10, 0 
15, 37, 74682, 8, 0 
15, 38, 74690, 10, 0 
15, 39, 74682, 8, 0 
15, 40, 74690, 10, 0 
15, 41, 74682, 8, 0 
15, 42, 74690, 10, 0 
15, 43, 74682, 8, 0 
15, 44, 74690, 10, 0 
15, 45, 74682, 8, 0 
15, 46, 74690, 10, 0 
15, 47, 74682, 8, 0 
15, 48, 74690, 10, 0 
15, 49, 74682, 8, 0 
16, 0, 286972, 25, 211540 
16, 1, 74713, 17, 0 
16, 2, 74693, 11, 0 
16, 3, 74682, 8, 0 
16, 4, 74690, 10, 0 
16, 5, 74682, 8, 0 
16, 6, 74690, 10, 0 
16, 7, 74682, 8, 0 
16, 8, 74690, 10, 0 
16, 9, 74682, 8, 0 
16, 10, 74690, 10, 0 
16, 11, 74682, 8, 0 
16, 12, 74690, 10, 0 
16, 13, 74682, 8, 0 
16, 14, 74690, 10, 0 
16, 15, 74682, 8, 0 
16, 16, 74690, 10, 0 
16, 17, 74682, 8, 0 
16, 18, 74690, 10, 0 
16, 19, 74682, 8, 0 
16, 20, 74690, 10, 0 
16, 21, 74682, 8, 0 
16, 22, 74690, 10, 0 
16, 23, 74682, 8, 0 
16, 24, 74690, 10, 0 
16, 25, 74682, 8, 0 
16, 26, 74690, 10, 0 
16, 27, 74682, 8, 0 
16, 28, 74690, 10, 0 
16, 29, 74682, 8, 0 
16, 30, 74690, 10, 0 
16, 31, 74682, 8, 0 
16, 32, 74690, 10, 0 
16, 33, 74682, 8, 0 
16, 34, 74690, 10, 0 
16, 35, 74682, 8, 0 
16, 36, 74690, 10, 0 
16, 37, 74682, 8, 0 
16, 38, 74690, 10, 0 
16, 39, 74682, 8, 0 
16, 40, 74690, 10, 0 
16, 41, 74682, 8, 0 
16, 42, 74690, 10, 0 
16, 43, 74682, 8, 0 
16, 44, 74690, 10, 0 
16, 45, 74682, 8, 0 
16, 46, 74690, 10, 0 
16, 47, 74682, 8, 0 
16, 48, 74690, 10, 0 
16, 49, 74682, 8, 0 
17, 0, 286972, 25, 211540 
17, 1, 74716, 18, 0 
17, 2, 74690, 10, 0 
17, 3, 74686, 9, 0 
17, 4, 74686, 9, 0 
